"filename","species","filesize"
"41006",12,4097
"41022",12,1542
"41027",12,822
"41060",12,5233
"41061",12,2757
"41102",12,4314
"41229",12,1835
"41328",12,2003
"41494",12,1810
"41532",12,3758
"41539",12,2248
"4176",12,1943
"41765",12,2421
"41825",12,1974
"41887",12,1731
"41939",12,861
"41964",12,5046
"42049",12,2630
"4208",12,871
"42153",12,1468
"42157",12,1322
"42205",12,1782
"42220",12,3369
"42252",12,1195
"42260",12,1413
"42435",12,1405
"42528",12,1677
"42559",12,1929
"42629",12,3286
"42787",12,1904
"42825",12,1237
"42851",12,2323
"42869",12,975
"4292",12,1983
"43046",12,1876
"43170",12,2786
"43210",12,4777
"43343",12,1614
"43385",12,2156
"43402",12,1110
"43559",12,1985
"43581",12,2027
"43639",12,1429
"43642",12,1355
"43859",12,957
"43873",12,3879
"4396",12,2132
"43995",12,1815
"44019",12,1494
"4402",12,1135
"44293",12,1895
"44308",12,1602
"44313",12,4941
"44567",12,2059
"44628",12,1335
"44664",12,1254
"44685",12,4806
"4478",12,1572
"44807",12,1576
"45033",12,2103
"45076",12,1546
"45234",12,1654
"45387",12,2020
"45431",12,2616
"45462",12,1969
"45591",12,2881
"45629",12,2183
"45730",12,1242
"45840",12,2858
"45987",12,1311
"46004",12,2430
"46017",12,956
"46052",12,3295
"46143",12,2072
"46406",12,1719
"46478",12,3766
"46528",12,7512
"46546",12,2579
"46592",12,1979
"46603",12,2414
"46644",12,2002
"46696",12,3907
"46743",12,1519
"46886",12,3323
"46887",12,1811
"4690",12,1429
"46916",12,4106
"46967",12,1027
"47021",12,1488
"4709",12,975
"47199",12,3590
"47304",12,2405
"4731",12,2764
"47347",12,1324
"47463",12,3329
"47533",12,3515
"47679",12,2382
"47732",12,3878
"47753",12,1529
"4790",12,1056
"47994",12,2066
"48057",12,812
"48061",12,4420
"48179",12,1582
"48180",12,1072
"4828",12,1854
"48392",12,1756
"48463",12,4327
"4848",12,939
"48495",12,2540
"48717",12,2882
"48756",12,911
"4893",12,1524
"49001",12,2163
"49009",12,1742
"49071",12,1619
"49107",12,2086
"49203",12,4323
"49217",12,1640
"49326",12,2064
"49358",12,2440
"4941",12,1242
"49483",12,780
"49721",12,1788
"49729",12,1895
"49765",12,1105
"50004",12,2584
"50172",12,1828
"50187",12,1946
"50221",12,3418
"50230",12,976
"50339",12,2182
"50404",12,2144
"50513",12,2285
"5054",12,1144
"51025",12,1989
"51056",12,7704
"5111",12,5201
"51151",12,5413
"51235",12,2196
"51341",12,4563
"51347",12,3949
"51358",12,1427
"51421",12,2719
"51437",12,1131
"51767",12,1714
"51933",12,4169
"52010",12,2335
"52102",12,1206
"52107",12,2309
"5215",12,1452
"522",12,1917
"52202",12,2199
"52267",12,2125
"52388",12,2783
"52486",12,2081
"52488",12,2178
"52503",12,2389
"52631",12,1279
"52659",12,1742
"52849",12,1585
"52894",12,1372
"52895",12,1622
"52959",12,1214
"53053",12,6095
"53090",12,2044
"53123",12,1381
"5332",12,1598
"53573",12,2407
"53610",12,1426
"5366",12,1311
"53697",12,1005
"53748",12,1746
"53764",12,2642
"53772",12,4459
"53783",12,1839
"53895",12,961
"54031",12,1547
"54094",12,2287
"54166",12,1392
"54190",12,3252
"54278",12,1868
"54322",12,2169
"5439",12,1803
"54446",12,1499
"5445",12,2029
"54450",12,4012
"54459",12,2095
"54493",12,1692
"54495",12,996
"54542",12,2788
"54620",12,1153
"54640",12,2770
"54697",12,1361
"54748",12,1663
"54811",12,3121
"54829",12,1288
"54911",12,1384
"54919",12,1592
"55017",12,2669
"55062",12,3818
"55208",12,1699
"55231",12,1583
"55252",12,4322
"55337",12,1880
"55365",12,1311
"55377",12,2177
"55482",12,9233
"55522",12,2264
"55594",12,1730
"55612",12,1357
"5567",12,1705
"55718",12,1279
"55739",12,2826
"55868",12,4400
"55939",12,1717
"5598",12,2182
"56061",12,5272
"56086",12,1040
"5613",12,1306
"56135",12,2549
"56149",12,1438
"56191",12,2200
"56232",12,1545
"56351",12,1298
"5640",12,1358
"56449",12,4491
"56512",12,3156
"56518",12,5470
"56565",12,1537
"56566",12,1965
"56655",12,959
"56724",12,853
"56865",12,2032
"56996",12,1230
"57135",12,1076
"57137",12,2935
"5715",12,1975
"57196",12,3437
"5721",12,6701
"57249",12,2027
"57274",12,2473
"57413",12,3281
"57441",12,2011
"57465",12,1136
"5749",12,2941
"57528",12,1733
"57622",12,1231
"57793",12,1588
"57795",12,1591
"57815",12,5936
"58043",12,1523
"58079",12,1124
"58159",12,2164
"58255",12,5123
"58259",12,3701
"58296",12,1676
"58380",12,2021
"58479",12,1245
"58583",12,1001
"58665",12,1888
"58670",12,2003
"58675",12,1257
"58758",12,2743
"58783",12,2626
"5879",12,1358
"58808",12,1373
"58812",12,4264
"59080",12,955
"59150",12,1614
"59322",12,3044
"59377",12,2035
"59392",12,2165
"59618",12,1454
"59677",12,1718
"59698",12,1382
"5981",12,1608
"59895",12,1435
"6000",12,2219
"60085",12,2631
"60107",12,1765
"60141",12,5838
"60152",12,2643
"60364",12,2833
"6043",12,1397
"60467",12,1290
"60485",12,2017
"60569",12,1196
"60591",12,1564
"60615",12,1752
"60636",12,1851
"60695",12,1789
"60735",12,2889
"60741",12,1733
"60760",12,5883
"60764",12,3007
"60767",12,2758
"6089",12,1325
"61245",12,1562
"61287",12,2267
"6140",12,1778
"61480",12,984
"6155",12,1045
"61709",12,1713
"61826",12,3657
"61831",12,913
"61849",12,1367
"61906",12,1424
"61931",12,3736
"62018",12,1008
"62158",12,1456
"62179",12,2571
"62274",12,1342
"62473",12,1883
"62483",12,2037
"62561",12,1391
"62645",12,1530
"62725",12,1719
"62765",12,3146
"62842",12,2738
"62912",12,1526
"63045",12,2359
"63120",12,2810
"63340",12,932
"63350",12,3054
"6350",12,2246
"63507",12,1578
"63625",12,1068
"63679",12,2286
"63753",12,2732
"63761",12,2486
"63782",12,1267
"63977",12,1154
"64008",12,2622
"64109",12,1751
"64165",12,1329
"64286",12,2974
"64293",12,1383
"64305",12,1863
"64322",12,2621
"64356",12,1951
"64409",12,1244
"64640",12,2178
"64687",12,1482
"64740",12,1800
"64924",12,3009
"64976",12,2270
"6514",12,2226
"65148",12,2026
"6532",12,1690
"65348",12,1358
"65357",12,3436
"65359",12,4360
"65392",12,2274
"65428",12,1601
"65458",12,4834
"65494",12,1768
"65863",12,1443
"65904",12,1596
"66071",12,2303
"66093",12,4613
"66135",12,2822
"66236",12,2670
"66277",12,1590
"66363",12,3491
"66490",12,1214
"66723",12,3503
"66853",12,2970
"66903",12,1036
"67043",12,1981
"6706",12,1289
"67066",12,8030
"67080",12,2270
"67140",12,1264
"67244",12,1945
"67323",12,2831
"67413",12,1763
"67465",12,1328
"67593",12,1648
"67600",12,1988
"67687",12,2003
"67794",12,1753
"67934",12,2321
"67990",12,1482
"68102",12,2928
"68129",12,1853
"68196",12,1575
"68552",12,3073
"68738",12,2063
"68814",12,1992
"68832",12,1887
"69001",12,985
"69022",12,1304
"69063",12,2156
"6912",12,1309
"69150",12,1567
"69205",12,4159
"6923",12,3966
"69261",12,1719
"69337",12,1835
"69353",12,2436
"69476",12,2184
"69518",12,1577
"69600",12,795
"6965",12,3641
"69702",12,1775
"69739",12,1568
"69808",12,1205
"69818",12,1264
"69825",12,1544
"69908",12,2228
"69916",12,4037
"70174",12,1939
"70196",12,1598
"70375",12,2176
"70393",12,1173
"70446",12,2153
"70507",12,1259
"70512",12,1806
"7079",12,1231
"70801",12,4858
"70913",12,1785
"70967",12,2019
"70974",12,1265
"71188",12,731
"71191",12,2299
"71196",12,2910
"71448",12,1694
"71522",12,3243
"71574",12,2083
"71578",12,1601
"71625",12,1592
"71849",12,1821
"71947",12,1498
"71982",12,3381
"72003",12,2110
"72159",12,2929
"7225",12,1702
"72264",12,2260
"72483",12,2592
"72484",12,3606
"72618",12,2208
"72674",12,1589
"72714",12,2239
"72733",12,2959
"7289",12,3062
"72946",12,12901
"72955",12,1123
"72978",12,4465
"73006",12,5321
"73151",12,2512
"73244",12,3432
"73369",12,1226
"73414",12,1329
"73444",12,1456
"73557",12,2938
"73609",12,2148
"73717",12,1838
"7398",12,1317
"73992",12,1460
"74090",12,1700
"74203",12,2081
"74231",12,1912
"74268",12,3261
"74357",12,1048
"74474",12,2030
"74503",12,2571
"74618",12,1564
"74658",12,12410
"7477",12,2086
"74810",12,2483
"74873",12,1083
"75149",12,2065
"75392",12,1942
"75436",12,3377
"75604",12,1097
"75606",12,1533
"7572",12,1142
"75744",12,1573
"76083",12,2838
"76163",12,3291
"7622",12,2228
"76261",12,8006
"7634",12,3163
"76385",12,2247
"76701",12,2921
"76765",12,1511
"76861",12,1409
"76914",12,2681
"77172",12,3098
"77238",12,2073
"77326",12,1195
"77404",12,1655
"77548",12,6024
"77565",12,6516
"77695",12,6324
"77891",12,2381
"77985",12,2250
"78213",12,1914
"78266",12,2201
"78375",12,7606
"7841",12,3324
"78508",12,3307
"78540",12,1818
"786",12,3508
"78689",12,894
"78821",12,1952
"78824",12,2768
"78871",12,3314
"7897",12,2222
"78976",12,973
"79041",12,1941
"79121",12,2473
"792",12,8093
"79278",12,1387
"79305",12,1049
"79340",12,3458
"79356",12,2210
"79518",12,3174
"79571",12,1826
"79712",12,1345
"79886",12,1640
"8014",12,3656
"8018",12,743
"80580",12,765
"80582",12,1470
"80605",12,6690
"80613",12,1026
"80737",12,1606
"80827",12,1611
"80871",12,1210
"80898",12,2510
"80905",12,6499
"80968",12,5763
"81010",12,5297
"81019",12,1471
"81164",12,3423
"81194",12,2151
"8120",12,2438
"81341",12,959
"81409",12,6178
"81425",12,7542
"81450",12,1600
"81892",12,5051
"81946",12,1661
"81993",12,737
"82186",12,1982
"82321",12,3741
"82431",12,3005
"82434",12,1526
"82560",12,8719
"82591",12,2845
"82660",12,1034
"82719",12,1670
"82754",12,1950
"82839",12,1223
"8294",12,3904
"83168",12,3853
"83249",12,2046
"83413",12,1010
"83538",12,2314
"83607",12,1431
"83808",12,1542
"83851",12,1271
"83881",12,11158
"83882",12,2147
"83902",12,7034
"84010",12,2571
"84020",12,2155
"84021",12,2156
"84195",12,2051
"84268",12,1860
"84322",12,6498
"84349",12,2942
"84354",12,1763
"84493",12,2120
"84590",12,1446
"84607",12,1636
"84795",12,1125
"84813",12,2193
"84923",12,1914
"84952",12,2158
"84982",12,4002
"85031",12,1507
"85124",12,2293
"85129",12,1445
"85244",12,5771
"85362",12,1173
"85655",12,2379
"85693",12,1377
"85745",12,2072
"85766",12,1841
"85827",12,3362
"8585",12,2128
"85887",12,1422
"86065",12,1898
"86066",12,1449
"86072",12,1764
"86077",12,1604
"86158",12,2138
"86212",12,1914
"86336",12,2414
"86517",12,5895
"86575",12,1807
"86648",12,2518
"86861",12,3407
"86876",12,998
"86886",12,2352
"87112",12,2385
"87373",12,1032
"87375",12,1961
"87486",12,3307
"87579",12,2662
"87648",12,2124
"87749",12,1821
"87814",12,3209
"87996",12,1128
"87998",12,1967
"88002",12,1511
"88035",12,1795
"88130",12,1567
"88215",12,4488
"8824",12,2260
"88246",12,1822
"88292",12,1600
"8833",12,8173
"88380",12,1872
"88412",12,1670
"88444",12,5610
"88568",12,1357
"88576",12,1965
"88698",12,1254
"88828",12,4836
"88898",12,2132
"89045",12,3035
"89055",12,1144
"89101",12,1718
"89127",12,1720
"89133",12,1934
"89222",12,1677
"8925",12,1151
"89270",12,2484
"89345",12,2904
"8941",12,2349
"89489",12,1762
"89601",12,2343
"89769",12,2687
"89790",12,2008
"89891",12,1208
"89943",12,1782
"89955",12,1952
"8997",12,1646
"90074",12,1663
"90079",12,1300
"90228",12,3460
"90307",12,2044
"90434",12,1662
"90503",12,10159
"90559",12,1766
"90565",12,2523
"90631",12,2287
"90744",12,1791
"90910",12,2028
"90956",12,2978
"90962",12,1005
"90999",12,1755
"91157",12,2253
"91362",12,2170
"91401",12,2006
"91548",12,1963
"91714",12,9405
"91833",12,935
"91935",12,1786
"92075",12,1330
"92133",12,1674
"92238",12,885
"92402",12,7912
"92433",12,1223
"92434",12,2043
"92701",12,1380
"92769",12,8233
"9281",12,2138
"9282",12,1066
"92827",12,1685
"92923",12,1303
"9310",12,1788
"93256",12,2992
"93417",12,1687
"93457",12,3708
"93490",12,1356
"935",12,1164
"93699",12,1477
"9373",12,6834
"9385",12,1578
"93925",12,2391
"93936",12,1127
"93975",12,2254
"94129",12,1812
"94187",12,6248
"94209",12,1723
"94219",12,5280
"94321",12,1528
"94371",12,1342
"94373",12,1945
"94462",12,676
"94466",12,2330
"94498",12,1733
"94557",12,759
"94604",12,1019
"94641",12,1695
"94737",12,3419
"94940",12,1269
"94977",12,1479
"95089",12,2641
"95123",12,1825
"95260",12,1101
"95273",12,1383
"95324",12,3082
"95388",12,1482
"95492",12,1552
"9554",12,1913
"95564",12,1692
"95595",12,874
"95648",12,2277
"95650",12,4048
"9581",12,1737
"95817",12,1672
"95825",12,2206
"95868",12,3249
"9589",12,4154
"95912",12,912
"96166",12,2006
"96282",12,5881
"96440",12,2148
"96747",12,2121
"96811",12,2391
"96812",12,1723
"96993",12,989
"97075",12,1608
"9711",12,2188
"972",12,1330
"97797",12,1164
"97860",12,4130
"98180",12,1214
"98276",12,2851
"98456",12,3004
"98467",12,1210
"98520",12,1694
"98550",12,1824
"98772",12,1308
"98803",12,1433
"9881",12,1273
"98863",12,1530
"98908",12,5479
"990",12,2094
"9905",12,1663
"99125",12,2285
"99134",12,1971
"99303",12,1955
"99326",12,1465
"99342",12,1052
"99348",12,3460
"99390",12,1427
"99405",12,1628
"99422",12,3247
"99438",12,2624
"9945",12,1782
"99469",12,1701
"99740",12,5768
"99802",12,1582
"99804",12,1293
"99816",12,1799
"99848",12,1120
"99922",12,1800
"Home  Plankton Images",12,133
"100287",13,3532
"100288",13,2481
"100545",13,5025
"100929",13,1463
"100935",13,2348
"100982",13,5085
"101219",13,3378
"101868",13,2342
"101958",13,1306
"102225",13,6140
"102355",13,6379
"102414",13,10143
"1025",13,11813
"10250",13,2415
"102561",13,3551
"102727",13,8275
"103427",13,6796
"103617",13,1961
"103663",13,1535
"103757",13,5967
"103921",13,4357
"104092",13,3128
"104273",13,2977
"104717",13,1650
"105053",13,1217
"105414",13,2937
"105635",13,4172
"105733",13,4384
"105764",13,1596
"105942",13,7044
"106057",13,2199
"106226",13,2450
"10649",13,1816
"106541",13,4343
"106576",13,9234
"106682",13,3835
"106685",13,2000
"106747",13,5964
"107312",13,2908
"107504",13,5179
"107563",13,4307
"107579",13,1872
"107737",13,3580
"107859",13,3687
"107878",13,2178
"108091",13,3991
"108274",13,2126
"108314",13,2264
"108326",13,2962
"108526",13,3271
"108721",13,6583
"108843",13,2215
"109115",13,4824
"109329",13,1661
"109514",13,7111
"109727",13,1594
"109829",13,5262
"109951",13,4767
"110027",13,2485
"11012",13,7069
"110184",13,1704
"11054",13,3038
"110589",13,3610
"110728",13,1293
"110990",13,3118
"111042",13,3037
"111158",13,4019
"111473",13,2428
"111605",13,1783
"111815",13,1715
"111915",13,2251
"11194",13,2839
"112435",13,8777
"11286",13,3009
"112965",13,6810
"113098",13,8215
"11313",13,5594
"113137",13,3723
"113197",13,1630
"113434",13,3614
"113548",13,2019
"113709",13,2779
"113722",13,5890
"113876",13,2120
"114098",13,6672
"114331",13,2556
"114367",13,6299
"114485",13,1540
"114525",13,1569
"114705",13,2191
"114833",13,3414
"114868",13,3092
"115248",13,2669
"115451",13,4472
"115752",13,2116
"115971",13,6378
"116057",13,1826
"1162",13,2067
"116228",13,1505
"116235",13,6157
"116493",13,2030
"116609",13,2175
"117061",13,1370
"117339",13,2912
"117356",13,2176
"117358",13,2245
"117395",13,2933
"117959",13,4539
"118045",13,2268
"118401",13,1804
"119097",13,2640
"119857",13,5292
"120062",13,1822
"120141",13,2362
"120198",13,2089
"120254",13,2326
"120780",13,2094
"121259",13,2158
"121392",13,1207
"121592",13,3478
"121841",13,1932
"121937",13,9505
"12212",13,4560
"12232",13,2289
"122401",13,4305
"122854",13,4578
"123052",13,1801
"123562",13,8086
"123613",13,2438
"123674",13,5147
"124808",13,3768
"125074",13,2240
"125258",13,1521
"125402",13,1968
"125518",13,7287
"125720",13,2986
"125832",13,6804
"126258",13,4582
"126281",13,6128
"126514",13,4563
"126716",13,2041
"126781",13,3286
"126908",13,4267
"127005",13,1841
"127073",13,12266
"127101",13,1856
"127132",13,1744
"127855",13,2333
"12880",13,2429
"129726",13,1814
"129894",13,3151
"130238",13,10083
"130771",13,10679
"130785",13,1775
"131141",13,2116
"131419",13,2294
"131733",13,1723
"131854",13,5181
"131970",13,6312
"132016",13,3394
"132020",13,1733
"132370",13,5918
"132951",13,5468
"133243",13,2549
"133438",13,8239
"133787",13,1212
"134210",13,2377
"13435",13,2125
"134574",13,3041
"134901",13,2403
"135007",13,6140
"135381",13,2049
"135393",13,2641
"135539",13,1686
"135780",13,2039
"135838",13,2490
"13634",13,6207
"136847",13,1945
"137248",13,3090
"137254",13,1369
"137256",13,5931
"13752",13,2067
"137590",13,5302
"137726",13,952
"138200",13,4160
"138721",13,1844
"138810",13,5465
"139284",13,2047
"139390",13,3171
"13965",13,3456
"139656",13,3711
"139738",13,2469
"139805",13,6454
"140212",13,2736
"140290",13,3047
"140459",13,2252
"140597",13,5036
"140712",13,5153
"140904",13,2517
"141292",13,4107
"141760",13,1270
"142555",13,4573
"142612",13,1815
"142724",13,2409
"142791",13,2270
"142997",13,5990
"143184",13,3654
"143217",13,3035
"143553",13,6147
"14357",13,4765
"143611",13,1583
"143655",13,1610
"14369",13,7477
"143979",13,2356
"144082",13,2105
"144347",13,5350
"144394",13,1734
"144463",13,1596
"14475",13,2149
"144888",13,5139
"145002",13,2803
"145102",13,2019
"145800",13,2180
"145857",13,2986
"145917",13,1867
"145957",13,2063
"146065",13,2337
"146369",13,4314
"14671",13,10461
"146779",13,5662
"147007",13,3298
"147182",13,6077
"147428",13,5946
"147831",13,6690
"147970",13,2285
"148219",13,8097
"148255",13,1531
"14830",13,9413
"148373",13,1595
"148451",13,2310
"148460",13,8169
"148582",13,4569
"148765",13,1593
"148829",13,3854
"148982",13,6422
"149225",13,3949
"149312",13,3604
"149539",13,1660
"149788",13,2273
"14986",13,3356
"150056",13,2352
"150280",13,1380
"150289",13,3582
"150596",13,2924
"150628",13,2399
"151330",13,2093
"151335",13,2800
"151387",13,3403
"151397",13,6687
"151529",13,5400
"151612",13,4609
"151954",13,2817
"152224",13,2028
"152530",13,9914
"152551",13,6282
"152556",13,4243
"152752",13,2104
"15281",13,6947
"153141",13,2513
"153154",13,2083
"153177",13,3629
"153467",13,2950
"153726",13,3568
"15376",13,7504
"153762",13,2738
"154390",13,5415
"154400",13,2740
"154650",13,1624
"154749",13,1327
"154892",13,1732
"154921",13,2926
"155159",13,5996
"15521",13,3854
"155556",13,5751
"155570",13,2346
"156066",13,8633
"156117",13,1548
"156430",13,4875
"156677",13,2245
"156759",13,2228
"157062",13,2712
"157337",13,7838
"157514",13,2930
"157633",13,10336
"15769",13,9206
"157754",13,3429
"157943",13,1778
"158012",13,4635
"1585",13,9431
"158502",13,2384
"158903",13,5672
"159113",13,7421
"159242",13,2681
"159269",13,1333
"159456",13,3853
"159780",13,10352
"159841",13,1141
"159940",13,2892
"160329",13,6562
"160527",13,2322
"16442",13,6897
"16629",13,1528
"16632",13,1137
"16891",13,6592
"16913",13,2548
"17055",13,6779
"17388",13,4224
"17553",13,4115
"17812",13,2625
"18178",13,2692
"1852",13,3962
"18562",13,5769
"18575",13,9570
"18667",13,2228
"18719",13,8691
"19754",13,3736
"19760",13,6973
"19822",13,8781
"20627",13,1750
"20692",13,5495
"20710",13,4544
"20873",13,2637
"2105",13,6166
"21051",13,9845
"21625",13,1760
"21741",13,2340
"22113",13,7788
"22221",13,1358
"22376",13,1851
"22401",13,6780
"22428",13,5968
"22621",13,2038
"2289",13,4343
"23091",13,3180
"23500",13,4960
"23506",13,3399
"23518",13,2591
"23591",13,6235
"23657",13,2228
"24373",13,7723
"24376",13,1821
"24395",13,1027
"24804",13,5257
"24890",13,4858
"25045",13,1896
"25199",13,5868
"25278",13,3851
"25635",13,1634
"25670",13,7466
"25744",13,4203
"25918",13,3073
"26054",13,4025
"26088",13,2380
"26552",13,1375
"26587",13,5287
"26830",13,2153
"27080",13,2878
"27435",13,2472
"27552",13,6849
"27820",13,8453
"27897",13,4678
"28540",13,2925
"28668",13,5761
"29281",13,2551
"29514",13,1421
"29689",13,6036
"29903",13,3877
"29985",13,2189
"30101",13,1536
"30175",13,5699
"30197",13,2841
"30436",13,1469
"30592",13,2027
"30802",13,4487
"31037",13,4916
"31309",13,4353
"31483",13,2924
"31567",13,4312
"31786",13,3126
"3197",13,1966
"32100",13,2055
"32745",13,5695
"3299",13,5677
"330",13,2458
"33384",13,5849
"33494",13,1887
"33607",13,3317
"33685",13,4322
"3382",13,1767
"33868",13,1531
"34098",13,2728
"34145",13,2774
"34400",13,2537
"34719",13,1706
"35316",13,4568
"35538",13,1652
"35557",13,1294
"35703",13,4286
"35874",13,9707
"36056",13,1762
"36126",13,6868
"36263",13,2089
"37455",13,3177
"3752",13,6857
"37600",13,1907
"37738",13,1740
"38357",13,6317
"38573",13,1721
"38632",13,4476
"38736",13,2881
"38742",13,8975
"38793",13,10678
"38835",13,1906
"39617",13,7288
"39823",13,2549
"3984",13,6458
